iso,elapsed_s,traffic_state,sit_state,traffic_msgs_total,sit_msgs_total,traffic_silent_s,sit_silent_s,es_last_min,es_targets,uat_last_min,connected_users,event
2026-05-01T20:27:30.064Z,660.0,OPEN,OPEN,209114,6592,0.0,0.1,,,,,heartbeat
2026-05-01T20:27:30.070Z,660.0,OPEN,OPEN,209117,6592,0.0,0.1,16200,75,0,2,poll
2026-05-01T20:27:40.071Z,670.0,OPEN,OPEN,212186,6692,0.0,0.0,16200,75,0,2,poll
2026-05-01T20:27:50.071Z,680.0,OPEN,OPEN,215269,6792,0.0,0.0,16200,75,0,2,poll
2026-05-01T20:28:00.064Z,690.0,OPEN,OPEN,218420,6892,0.0,0.0,,,,,heartbeat
2026-05-01T20:28:00.071Z,690.0,OPEN,OPEN,218423,6892,0.0,0.0,16200,75,0,2,poll
2026-05-01T20:28:10.071Z,700.0,OPEN,OPEN,221567,6992,0.0,0.0,16200,75,0,2,poll
2026-05-01T20:28:20.072Z,710.0,OPEN,OPEN,224721,7091,0.0,0.1,16200,75,0,2,poll
2026-05-01T20:28:30.064Z,720.0,OPEN,OPEN,227822,7191,0.0,0.1,,,,,heartbeat
2026-05-01T20:28:30.072Z,720.0,OPEN,OPEN,227825,7191,0.0,0.1,16200,75,0,2,poll
2026-05-01T20:28:40.073Z,730.0,OPEN,OPEN,230829,7291,0.0,0.1,16200,75,0,2,poll
2026-05-01T20:28:50.073Z,740.0,OPEN,OPEN,233852,7391,0.0,0.0,16200,75,0,2,poll
2026-05-01T20:29:00.065Z,750.0,OPEN,OPEN,236931,7491,0.0,0.0,,,,,heartbeat
2026-05-01T20:29:00.073Z,750.0,OPEN,OPEN,236934,7491,0.0,0.0,16200,75,0,2,poll
2026-05-01T20:29:10.074Z,760.0,OPEN,OPEN,240029,7591,0.0,0.0,16200,75,0,2,poll
2026-05-01T20:29:20.074Z,770.0,OPEN,OPEN,243151,7691,0.0,0.0,16200,75,0,2,poll
2026-05-01T20:29:30.066Z,780.0,OPEN,OPEN,246260,7790,0.0,0.1,,,,,heartbeat
2026-05-01T20:29:30.075Z,780.0,OPEN,OPEN,246262,7790,0.0,0.1,16200,75,0,2,poll
2026-05-01T20:29:40.075Z,790.0,OPEN,OPEN,249404,7890,0.0,0.1,16200,75,0,2,poll
2026-05-01T20:29:50.074Z,800.0,OPEN,OPEN,252479,7990,0.0,0.1,16200,75,0,2,poll
2026-05-01T20:30:00.066Z,810.0,OPEN,OPEN,255477,8090,0.0,0.0,,,,,heartbeat
2026-05-01T20:30:00.075Z,810.0,OPEN,OPEN,255480,8090,0.0,0.0,16200,75,0,2,poll
2026-05-01T20:30:10.075Z,820.0,OPEN,OPEN,258514,8190,0.0,0.0,16200,75,0,2,poll
2026-05-01T20:30:20.076Z,830.0,OPEN,OPEN,261592,8290,0.0,0.0,16200,75,0,2,poll
2026-05-01T20:30:30.066Z,840.0,OPEN,OPEN,264651,8389,0.0,0.1,,,,,heartbeat
2026-05-01T20:30:30.075Z,840.0,OPEN,OPEN,264654,8390,0.0,0.0,16200,75,0,2,poll
2026-05-01T20:30:40.076Z,850.0,OPEN,OPEN,267737,8489,0.0,0.1,16200,75,0,2,poll
2026-05-01T20:30:50.075Z,860.0,OPEN,OPEN,270854,8589,0.0,0.1,16200,75,0,2,poll
2026-05-01T20:31:00.067Z,870.0,OPEN,OPEN,273986,8689,0.0,0.0,,,,,heartbeat
2026-05-01T20:31:00.076Z,870.0,OPEN,OPEN,273989,8689,0.0,0.1,16200,75,0,2,poll
2026-05-01T20:31:10.075Z,880.0,OPEN,OPEN,277025,8789,0.0,0.0,16200,75,0,2,poll
2026-05-01T20:31:20.076Z,890.0,OPEN,OPEN,280002,8889,0.0,0.0,16200,75,0,2,poll
2026-05-01T20:31:30.066Z,900.0,OPEN,OPEN,283012,8988,0.0,0.1,,,,,heartbeat
2026-05-01T20:31:30.075Z,900.0,OPEN,OPEN,283015,8989,0.0,0.0,16200,75,0,2,poll
2026-05-01T20:31:40.076Z,910.0,OPEN,OPEN,286085,9088,0.0,0.1,16200,75,0,2,poll
2026-05-01T20:31:50.076Z,920.0,OPEN,OPEN,289171,9188,0.0,0.1,16200,75,0,2,poll
2026-05-01T20:32:00.067Z,930.0,OPEN,OPEN,292271,9288,0.0,0.1,,,,,heartbeat
2026-05-01T20:32:00.077Z,930.0,OPEN,OPEN,292274,9288,0.0,0.1,16200,75,0,2,poll
2026-05-01T20:32:10.077Z,940.0,OPEN,OPEN,295404,9388,0.0,0.1,16200,75,0,2,poll
2026-05-01T20:32:20.076Z,950.0,OPEN,OPEN,298561,9488,0.0,0.0,16200,75,0,2,poll
2026-05-01T20:32:30.067Z,960.0,OPEN,OPEN,301596,9588,0.0,0.0,,,,,heartbeat
2026-05-01T20:32:30.077Z,960.0,OPEN,OPEN,301599,9588,0.0,0.0,16200,75,0,2,poll
2026-05-01T20:32:40.077Z,970.0,OPEN,OPEN,304624,9687,0.0,0.1,16200,75,0,2,poll
2026-05-01T20:32:50.077Z,980.0,OPEN,OPEN,307684,9787,0.0,0.1,16200,75,0,2,poll
2026-05-01T20:33:00.067Z,990.0,OPEN,OPEN,310773,9887,0.0,0.1,,,,,heartbeat
2026-05-01T20:33:00.078Z,990.0,OPEN,OPEN,310777,9887,0.0,0.1,16200,75,0,2,poll
2026-05-01T20:33:10.079Z,1000.0,OPEN,OPEN,313871,9987,0.0,0.0,16200,75,0,2,poll
2026-05-01T20:33:20.079Z,1010.0,OPEN,OPEN,316982,10087,0.0,0.0,16200,75,0,2,poll
2026-05-01T20:33:30.067Z,1020.0,OPEN,OPEN,320104,10187,0.0,0.0,,,,,heartbeat
2026-05-01T20:33:30.079Z,1020.0,OPEN,OPEN,320107,10187,0.0,0.0,16200,75,0,2,poll
2026-05-01T20:33:40.079Z,1030.0,OPEN,OPEN,323261,10287,0.0,0.0,16200,75,0,2,poll
2026-05-01T20:33:50.079Z,1040.0,OPEN,OPEN,326252,10386,0.0,0.1,16200,75,0,2,poll
2026-05-01T20:34:00.068Z,1050.0,OPEN,OPEN,329269,10486,0.0,0.1,,,,,heartbeat
2026-05-01T20:34:00.078Z,1050.0,OPEN,OPEN,329273,10486,0.0,0.1,16200,75,0,2,poll
2026-05-01T20:34:10.079Z,1060.0,OPEN,OPEN,332303,10586,0.0,0.1,16200,75,0,2,poll
2026-05-01T20:34:20.078Z,1070.0,OPEN,OPEN,335347,10686,0.0,0.0,16200,75,0,2,poll
2026-05-01T20:34:30.067Z,1080.0,OPEN,OPEN,338415,10786,0.0,0.0,,,,,heartbeat
2026-05-01T20:34:30.079Z,1080.0,OPEN,OPEN,338418,10786,0.0,0.0,16200,75,0,2,poll
2026-05-01T20:34:40.079Z,1090.0,OPEN,OPEN,341517,10886,0.0,0.0,16200,75,0,2,poll
2026-05-01T20:34:50.078Z,1100.0,OPEN,OPEN,344639,10985,0.0,0.1,16200,75,0,2,poll
2026-05-01T20:35:00.067Z,1110.0,OPEN,OPEN,347774,11085,0.0,0.1,,,,,heartbeat
2026-05-01T20:35:00.078Z,1110.0,OPEN,OPEN,347778,11085,0.0,0.1,16200,75,0,2,poll
2026-05-01T20:35:10.080Z,1120.1,OPEN,OPEN,350774,11185,0.0,0.0,16200,75,0,2,poll
2026-05-01T20:35:20.079Z,1130.0,OPEN,OPEN,353797,11285,0.0,0.0,16200,75,0,2,poll
2026-05-01T20:35:30.074Z,1140.0,OPEN,OPEN,356776,11384,0.0,0.1,,,,,heartbeat
2026-05-01T20:35:30.080Z,1140.1,OPEN,OPEN,356778,11385,0.0,0.0,16200,75,0,2,poll
2026-05-01T20:35:40.080Z,1150.1,OPEN,OPEN,359744,11484,0.0,0.1,16200,75,0,2,poll
2026-05-01T20:35:50.080Z,1160.1,OPEN,OPEN,362729,11584,0.0,0.1,16200,75,0,2,poll
2026-05-01T20:36:00.075Z,1170.0,OPEN,OPEN,365735,11684,0.0,0.0,,,,,heartbeat
2026-05-01T20:36:00.080Z,1170.1,OPEN,OPEN,365737,11684,0.0,0.0,16200,75,0,2,poll
2026-05-01T20:36:10.080Z,1180.1,OPEN,OPEN,368800,11783,0.0,0.1,16200,75,0,2,poll
2026-05-01T20:36:20.079Z,1190.0,OPEN,OPEN,371861,11883,0.0,0.1,16200,75,0,2,poll
2026-05-01T20:36:30.074Z,1200.0,OPEN,OPEN,374764,11983,0.0,0.0,,,,,heartbeat
2026-05-01T20:36:30.080Z,1200.1,OPEN,OPEN,374766,11983,0.0,0.1,16200,75,0,2,poll
2026-05-01T20:36:40.080Z,1210.1,OPEN,OPEN,377710,12083,0.0,0.0,16200,75,0,2,poll
2026-05-01T20:36:50.080Z,1220.1,OPEN,OPEN,380670,12182,0.0,0.1,16200,75,0,2,poll
2026-05-01T20:37:00.075Z,1230.0,OPEN,OPEN,383637,12282,0.0,0.1,,,,,heartbeat
2026-05-01T20:37:00.080Z,1230.1,OPEN,OPEN,383639,12282,0.0,0.1,16200,75,0,2,poll
2026-05-01T20:37:10.080Z,1240.1,OPEN,OPEN,386628,12382,0.0,0.1,16200,75,0,2,poll
2026-05-01T20:37:20.080Z,1250.1,OPEN,OPEN,389611,12482,0.0,0.0,16200,75,0,2,poll
2026-05-01T20:37:30.077Z,1260.0,OPEN,OPEN,392674,12582,0.0,0.0,,,,,heartbeat
2026-05-01T20:37:30.080Z,1260.1,OPEN,OPEN,392675,12582,0.0,0.0,16200,75,0,2,poll
2026-05-01T20:37:40.081Z,1270.1,OPEN,OPEN,395700,12681,0.0,0.1,16200,75,0,2,poll
2026-05-01T20:37:50.081Z,1280.1,OPEN,OPEN,398561,12781,0.0,0.1,16200,75,0,2,poll
2026-05-01T20:38:00.076Z,1290.0,OPEN,OPEN,401507,12881,0.0,0.0,,,,,heartbeat
2026-05-01T20:38:00.080Z,1290.1,OPEN,OPEN,401509,12881,0.0,0.0,16200,75,0,2,poll
2026-05-01T20:38:10.080Z,1300.1,OPEN,OPEN,404450,12981,0.0,0.0,16200,75,0,2,poll
2026-05-01T20:38:20.081Z,1310.1,OPEN,OPEN,407409,13081,0.0,0.0,16200,75,0,2,poll
2026-05-01T20:38:30.077Z,1320.0,OPEN,OPEN,410409,13180,0.0,0.1,,,,,heartbeat
2026-05-01T20:38:30.081Z,1320.1,OPEN,OPEN,410411,13180,0.0,0.1,16200,75,0,2,poll
2026-05-01T20:38:40.082Z,1330.1,OPEN,OPEN,413417,13280,0.0,0.1,16200,75,0,2,poll
2026-05-01T20:38:50.082Z,1340.1,OPEN,OPEN,416498,13380,0.0,0.0,16200,75,0,2,poll
2026-05-01T20:39:00.077Z,1350.0,OPEN,OPEN,419511,13480,0.0,0.0,,,,,heartbeat
2026-05-01T20:39:00.082Z,1350.1,OPEN,OPEN,419513,13480,0.0,0.0,16200,75,0,2,poll
2026-05-01T20:39:10.084Z,1360.1,OPEN,OPEN,422432,13579,0.0,0.1,16200,75,0,2,poll
2026-05-01T20:39:20.084Z,1370.1,OPEN,OPEN,425339,13679,0.0,0.0,16200,75,0,2,poll
2026-05-01T20:39:30.078Z,1380.0,OPEN,OPEN,428283,13779,0.0,0.0,,,,,heartbeat
2026-05-01T20:39:30.084Z,1380.1,OPEN,OPEN,428285,13779,0.0,0.0,16200,75,0,2,poll
2026-05-01T20:39:40.084Z,1390.1,OPEN,OPEN,431252,13878,0.0,0.1,16200,75,0,2,poll
2026-05-01T20:39:50.084Z,1400.1,OPEN,OPEN,434248,13978,0.0,0.1,16200,75,0,2,poll
2026-05-01T20:40:00.079Z,1410.0,OPEN,OPEN,437261,14078,0.0,0.0,,,,,heartbeat
2026-05-01T20:40:00.083Z,1410.1,OPEN,OPEN,437263,14078,0.0,0.0,16200,75,0,2,poll
2026-05-01T20:40:10.084Z,1420.1,OPEN,OPEN,440326,14178,0.0,0.0,16200,75,0,2,poll
2026-05-01T20:40:20.084Z,1430.1,OPEN,OPEN,443317,14277,0.0,0.1,16200,75,0,2,poll
2026-05-01T20:40:30.078Z,1440.0,OPEN,OPEN,446196,14377,0.0,0.0,,,,,heartbeat
2026-05-01T20:40:30.084Z,1440.1,OPEN,OPEN,446198,14377,0.0,0.0,16200,75,0,2,poll
2026-05-01T20:40:40.085Z,1450.1,OPEN,OPEN,449095,14477,0.0,0.0,16200,75,0,2,poll
2026-05-01T20:40:50.086Z,1460.1,OPEN,OPEN,452022,14576,0.0,0.1,16200,75,0,2,poll
2026-05-01T20:41:00.078Z,1470.0,OPEN,OPEN,454983,14676,0.0,0.1,,,,,heartbeat
2026-05-01T20:41:00.085Z,1470.1,OPEN,OPEN,454985,14676,0.0,0.1,16200,75,0,2,poll
2026-05-01T20:41:10.086Z,1480.1,OPEN,OPEN,457984,14776,0.0,0.1,16200,75,0,2,poll
2026-05-01T20:41:20.087Z,1490.1,OPEN,OPEN,460985,14876,0.0,0.0,16200,75,0,2,poll
2026-05-01T20:41:30.078Z,1500.0,OPEN,OPEN,464040,14976,0.0,0.0,,,,,heartbeat
2026-05-01T20:41:30.088Z,1500.1,OPEN,OPEN,464043,14976,0.0,0.0,16200,75,0,2,poll
2026-05-01T20:41:40.087Z,1510.1,OPEN,OPEN,466970,15075,0.0,0.1,16200,75,0,2,poll
2026-05-01T20:41:50.087Z,1520.1,OPEN,OPEN,469869,15175,0.0,0.1,16200,75,0,2,poll
2026-05-01T20:42:00.078Z,1530.0,OPEN,OPEN,472802,15275,0.0,0.0,,,,,heartbeat
2026-05-01T20:42:00.088Z,1530.1,OPEN,OPEN,472805,15275,0.0,0.0,16200,75,0,2,poll
2026-05-01T20:42:10.088Z,1540.1,OPEN,OPEN,475757,15374,0.0,0.1,16200,75,0,2,poll
2026-05-01T20:42:20.089Z,1550.1,OPEN,OPEN,478710,15474,0.0,0.1,16200,75,0,2,poll
2026-05-01T20:42:30.078Z,1560.0,OPEN,OPEN,481711,15574,0.0,0.0,,,,,heartbeat
2026-05-01T20:42:30.089Z,1560.1,OPEN,OPEN,481715,15574,0.0,0.0,16200,75,0,2,poll
2026-05-01T20:42:40.089Z,1570.1,OPEN,OPEN,484711,15674,0.0,0.0,16200,75,0,2,poll
2026-05-01T20:42:50.089Z,1580.1,OPEN,OPEN,487757,15774,0.0,0.0,16200,75,0,2,poll
2026-05-01T20:43:00.078Z,1590.0,OPEN,OPEN,490685,15873,0.0,0.1,,,,,heartbeat
2026-05-01T20:43:00.090Z,1590.1,OPEN,OPEN,490689,15873,0.0,0.1,16200,75,0,2,poll
2026-05-01T20:43:10.090Z,1600.1,OPEN,OPEN,493566,15973,0.0,0.0,16200,75,0,2,poll
2026-05-01T20:43:20.090Z,1610.1,OPEN,OPEN,496468,16073,0.0,0.0,16200,75,0,2,poll
2026-05-01T20:43:30.079Z,1620.0,OPEN,OPEN,499417,16172,0.0,0.1,,,,,heartbeat
2026-05-01T20:43:30.091Z,1620.1,OPEN,OPEN,499420,16172,0.0,0.1,16200,75,0,2,poll
2026-05-01T20:43:40.091Z,1630.1,OPEN,OPEN,502385,16272,0.0,0.1,16200,75,0,2,poll
2026-05-01T20:43:50.091Z,1640.1,OPEN,OPEN,505369,16372,0.0,0.0,16200,75,0,2,poll
2026-05-01T20:44:00.079Z,1650.0,OPEN,OPEN,508398,16472,0.0,0.0,,,,,heartbeat
2026-05-01T20:44:00.090Z,1650.1,OPEN,OPEN,508401,16472,0.0,0.0,16200,75,0,2,poll
2026-05-01T20:44:10.091Z,1660.1,OPEN,OPEN,511472,16571,0.0,0.1,16200,75,0,2,poll
2026-05-01T20:44:20.091Z,1670.1,OPEN,OPEN,514333,16671,0.0,0.1,16200,75,0,2,poll
2026-05-01T20:44:30.080Z,1680.1,OPEN,OPEN,517220,16771,0.0,0.0,,,,,heartbeat
2026-05-01T20:44:30.092Z,1680.1,OPEN,OPEN,517224,16771,0.0,0.0,16200,75,0,2,poll
2026-05-01T20:44:40.093Z,1690.1,OPEN,OPEN,520142,16870,0.0,0.1,16200,75,0,2,poll
2026-05-01T20:44:50.093Z,1700.1,OPEN,OPEN,523101,16970,0.0,0.1,16200,75,0,2,poll
2026-05-01T20:45:00.080Z,1710.1,OPEN,OPEN,526083,17070,0.0,0.0,,,,,heartbeat
2026-05-01T20:45:00.093Z,1710.1,OPEN,OPEN,526086,17070,0.0,0.0,16200,75,0,2,poll
2026-05-01T20:45:10.093Z,1720.1,OPEN,OPEN,529082,17169,0.0,0.1,16200,75,0,2,poll
2026-05-01T20:45:20.092Z,1730.1,OPEN,OPEN,532152,17269,0.0,0.1,16200,75,0,2,poll
2026-05-01T20:45:30.080Z,1740.1,OPEN,OPEN,535210,17369,0.0,0.1,,,,,heartbeat
2026-05-01T20:45:30.092Z,1740.1,OPEN,OPEN,535214,17369,0.0,0.1,16200,75,0,2,poll
2026-05-01T20:45:40.092Z,1750.1,OPEN,OPEN,538069,17469,0.0,0.0,16200,75,0,2,poll
2026-05-01T20:45:50.092Z,1760.1,OPEN,OPEN,540960,17568,0.0,0.1,16200,75,0,2,poll
2026-05-01T20:46:00.082Z,1770.1,OPEN,OPEN,543892,17668,0.0,0.0,,,,,heartbeat
2026-05-01T20:46:00.093Z,1770.1,OPEN,OPEN,543896,17668,0.0,0.0,16200,75,0,2,poll
2026-05-01T20:46:10.094Z,1780.1,OPEN,OPEN,546898,17768,0.0,0.0,16200,75,0,2,poll
2026-05-01T20:46:20.093Z,1790.1,OPEN,OPEN,549905,17867,0.0,0.1,16200,75,0,2,poll
2026-05-01T20:46:30.082Z,1800.1,OPEN,OPEN,552917,17967,0.0,0.1,,,,,heartbeat
2026-05-01T20:46:30.094Z,1800.1,OPEN,OPEN,552921,17967,0.0,0.1,16200,75,0,2,poll
