iso,elapsed_s,traffic_state,sit_state,traffic_msgs_total,sit_msgs_total,traffic_silent_s,sit_silent_s,es_last_min,es_targets,uat_last_min,connected_users,event
2026-05-01T20:35:40.083Z,2190.1,OPEN,OPEN,38737,21901,0.0,0.1,276,5,0,9,poll
2026-05-01T20:35:50.086Z,2200.1,OPEN,OPEN,38864,22001,0.2,0.1,302,5,0,9,poll
2026-05-01T20:36:00.087Z,2210.1,OPEN,OPEN,39009,22101,0.0,0.1,389,5,0,9,poll
2026-05-01T20:36:10.034Z,2220.0,OPEN,OPEN,39200,22201,0.1,0.0,,,,,heartbeat
2026-05-01T20:36:10.085Z,2220.1,OPEN,OPEN,39200,22201,0.1,0.1,490,5,0,9,poll
2026-05-01T20:36:20.084Z,2230.1,OPEN,OPEN,39372,22301,0.1,0.1,595,5,0,9,poll
2026-05-01T20:36:30.085Z,2240.1,OPEN,OPEN,39550,22401,0.1,0.1,723,4,0,9,poll
2026-05-01T20:36:40.035Z,2250.0,OPEN,OPEN,39726,22501,0.1,0.0,,,,,heartbeat
2026-05-01T20:36:40.088Z,2250.1,OPEN,OPEN,39726,22501,0.2,0.1,755,4,0,9,poll
2026-05-01T20:36:50.085Z,2260.1,OPEN,OPEN,39882,22601,0.2,0.1,817,4,0,9,poll
2026-05-01T20:37:00.087Z,2270.1,OPEN,OPEN,40031,22701,0.3,0.1,836,5,0,9,poll
2026-05-01T20:37:10.035Z,2280.0,OPEN,OPEN,40174,22801,0.5,0.0,,,,,heartbeat
2026-05-01T20:37:10.086Z,2280.1,OPEN,OPEN,40175,22801,0.0,0.1,787,4,0,9,poll
2026-05-01T20:37:20.086Z,2290.1,OPEN,OPEN,40276,22901,0.4,0.1,727,4,0,9,poll
2026-05-01T20:37:30.090Z,2300.1,OPEN,OPEN,40394,23001,0.4,0.1,679,4,0,9,poll
2026-05-01T20:37:40.035Z,2310.0,OPEN,OPEN,40499,23101,0.2,0.0,,,,,heartbeat
2026-05-01T20:37:40.094Z,2310.1,OPEN,OPEN,40499,23101,0.2,0.1,623,3,0,9,poll
2026-05-01T20:37:50.090Z,2320.1,OPEN,OPEN,40597,23201,0.1,0.1,555,4,0,9,poll
2026-05-01T20:38:00.086Z,2330.1,OPEN,OPEN,40721,23301,0.2,0.1,540,3,0,9,poll
2026-05-01T20:38:10.036Z,2340.0,OPEN,OPEN,40812,23401,0.3,0.0,,,,,heartbeat
2026-05-01T20:38:10.097Z,2340.1,OPEN,OPEN,40812,23401,0.4,0.1,506,3,0,9,poll
2026-05-01T20:38:20.089Z,2350.1,OPEN,OPEN,40914,23501,0.1,0.1,521,3,0,9,poll
2026-05-01T20:38:30.085Z,2360.1,OPEN,OPEN,41008,23601,0.0,0.1,507,3,0,9,poll
2026-05-01T20:38:40.037Z,2370.0,OPEN,OPEN,41082,23701,0.2,0.0,,,,,heartbeat
2026-05-01T20:38:40.090Z,2370.1,OPEN,OPEN,41082,23701,0.2,0.1,482,4,0,9,poll
2026-05-01T20:38:50.100Z,2380.1,OPEN,OPEN,41213,23801,0.1,0.1,522,4,0,9,poll
2026-05-01T20:39:00.089Z,2390.1,OPEN,OPEN,41297,23901,0.4,0.1,461,5,0,9,poll
2026-05-01T20:39:10.037Z,2400.0,OPEN,OPEN,41418,24001,0.0,0.0,,,,,heartbeat
2026-05-01T20:39:10.089Z,2400.1,OPEN,OPEN,41418,24001,0.1,0.1,470,5,0,9,poll
2026-05-01T20:39:20.095Z,2410.1,OPEN,OPEN,41508,24101,0.0,0.1,428,5,0,9,poll
2026-05-01T20:39:30.090Z,2420.1,OPEN,OPEN,41578,24201,0.0,0.1,384,5,0,9,poll
2026-05-01T20:39:40.038Z,2430.1,OPEN,OPEN,41643,24300,0.7,0.1,,,,,heartbeat
2026-05-01T20:39:40.091Z,2430.1,OPEN,OPEN,41643,24301,0.8,0.0,339,5,0,9,poll
2026-05-01T20:39:50.094Z,2440.1,OPEN,OPEN,41719,24401,0.1,0.1,247,5,0,9,poll
2026-05-01T20:40:00.093Z,2450.1,OPEN,OPEN,41763,24501,0.1,0.1,208,5,0,9,poll
2026-05-01T20:40:10.039Z,2460.1,OPEN,OPEN,41824,24601,0.2,0.0,,,,,heartbeat
2026-05-01T20:40:10.101Z,2460.1,OPEN,OPEN,41824,24601,0.3,0.1,136,5,0,9,poll
2026-05-01T20:40:20.092Z,2470.1,OPEN,OPEN,41899,24701,0.8,0.1,132,4,0,9,poll
2026-05-01T20:40:30.093Z,2480.1,OPEN,OPEN,41933,24801,0.8,0.1,114,2,0,9,poll
2026-05-01T20:40:40.039Z,2490.1,OPEN,OPEN,41953,24901,0.8,0.0,,,,,heartbeat
2026-05-01T20:40:40.117Z,2490.1,OPEN,OPEN,41953,24902,0.8,0.0,98,2,0,9,poll
2026-05-01T20:40:50.098Z,2500.1,OPEN,OPEN,41974,25001,0.8,0.1,77,2,0,9,poll
2026-05-01T20:41:00.105Z,2510.1,OPEN,OPEN,42001,25101,0.8,0.1,72,3,0,9,poll
2026-05-01T20:41:10.039Z,2520.1,OPEN,OPEN,42046,25201,0.4,0.0,,,,,heartbeat
2026-05-01T20:41:10.103Z,2520.1,OPEN,OPEN,42046,25201,0.5,0.1,71,4,0,9,poll
2026-05-01T20:41:20.093Z,2530.1,OPEN,OPEN,42115,25301,0.2,0.1,67,5,0,9,poll
2026-05-01T20:41:30.099Z,2540.1,OPEN,OPEN,42184,25401,0.1,0.1,87,5,0,9,poll
2026-05-01T20:41:40.038Z,2550.1,OPEN,OPEN,42244,25501,0.2,0.0,,,,,heartbeat
2026-05-01T20:41:40.098Z,2550.1,OPEN,OPEN,42244,25501,0.3,0.1,105,5,0,9,poll
2026-05-01T20:41:50.104Z,2560.1,OPEN,OPEN,42323,25601,0.2,0.1,140,6,0,9,poll
2026-05-01T20:42:00.099Z,2570.1,OPEN,OPEN,42402,25701,0.4,0.1,178,6,0,9,poll
2026-05-01T20:42:10.040Z,2580.1,OPEN,OPEN,42507,25801,0.4,0.0,,,,,heartbeat
2026-05-01T20:42:10.094Z,2580.1,OPEN,OPEN,42507,25801,0.5,0.1,224,6,0,9,poll
2026-05-01T20:42:20.095Z,2590.1,OPEN,OPEN,42588,25901,0.5,0.1,217,6,0,9,poll
2026-05-01T20:42:30.099Z,2600.1,OPEN,OPEN,42670,26001,0.2,0.1,214,6,0,9,poll
2026-05-01T20:42:40.040Z,2610.1,OPEN,OPEN,42745,26101,0.5,0.0,,,,,heartbeat
2026-05-01T20:42:40.096Z,2610.1,OPEN,OPEN,42745,26101,0.5,0.1,231,5,0,9,poll
2026-05-01T20:42:50.097Z,2620.1,OPEN,OPEN,42816,26201,0.6,0.1,221,5,0,9,poll
2026-05-01T20:43:00.096Z,2630.1,OPEN,OPEN,42910,26301,0.3,0.1,225,6,0,9,poll
2026-05-01T20:43:10.040Z,2640.1,OPEN,OPEN,43000,26401,0.2,0.0,,,,,heartbeat
2026-05-01T20:43:10.102Z,2640.1,OPEN,OPEN,43000,26401,0.3,0.1,205,7,0,9,poll
2026-05-01T20:43:20.099Z,2650.1,OPEN,OPEN,43089,26501,0.8,0.1,211,6,0,9,poll
2026-05-01T20:43:30.109Z,2660.1,OPEN,OPEN,43171,26601,0.2,0.1,208,5,0,9,poll
2026-05-01T20:43:40.040Z,2670.1,OPEN,OPEN,43245,26701,0.1,0.0,,,,,heartbeat
2026-05-01T20:43:40.098Z,2670.1,OPEN,OPEN,43245,26701,0.2,0.1,204,5,0,9,poll
2026-05-01T20:43:50.099Z,2680.1,OPEN,OPEN,43332,26801,0.4,0.1,227,5,0,9,poll
2026-05-01T20:44:00.099Z,2690.1,OPEN,OPEN,43454,26901,0.0,0.1,264,4,0,9,poll
2026-05-01T20:44:10.041Z,2700.1,OPEN,OPEN,43589,27001,0.0,0.0,,,,,heartbeat
2026-05-01T20:44:10.102Z,2700.1,OPEN,OPEN,43589,27001,0.1,0.1,340,4,0,9,poll
2026-05-01T20:44:20.103Z,2710.1,OPEN,OPEN,43722,27101,0.0,0.1,421,4,0,9,poll
2026-05-01T20:44:30.116Z,2720.1,OPEN,OPEN,43905,27201,0.0,0.1,563,4,0,9,poll
2026-05-01T20:44:40.040Z,2730.1,OPEN,OPEN,44064,27301,0.0,0.0,,,,,heartbeat
2026-05-01T20:44:40.103Z,2730.1,OPEN,OPEN,44066,27301,0.0,0.1,659,4,0,9,poll
2026-05-01T20:44:50.102Z,2740.1,OPEN,OPEN,44188,27401,0.3,0.1,729,4,0,9,poll
2026-05-01T20:45:00.107Z,2750.1,OPEN,OPEN,44333,27501,0.5,0.1,770,4,0,9,poll
2026-05-01T20:45:10.041Z,2760.1,OPEN,OPEN,44534,27601,0.1,0.0,,,,,heartbeat
2026-05-01T20:45:10.102Z,2760.1,OPEN,OPEN,44536,27601,0.0,0.1,829,4,0,9,poll
2026-05-01T20:45:20.103Z,2770.1,OPEN,OPEN,44745,27701,0.0,0.1,890,4,0,9,poll
2026-05-01T20:45:30.105Z,2780.1,OPEN,OPEN,44952,27801,0.1,0.1,918,4,0,9,poll
2026-05-01T20:45:40.041Z,2790.1,OPEN,OPEN,45120,27901,0.0,0.0,,,,,heartbeat
2026-05-01T20:45:40.126Z,2790.1,OPEN,OPEN,45120,27901,0.1,0.1,936,4,0,9,poll
2026-05-01T20:45:50.109Z,2800.1,OPEN,OPEN,45256,28001,0.3,0.1,960,3,0,9,poll
2026-05-01T20:46:00.110Z,2810.1,OPEN,OPEN,45362,28101,0.1,0.1,921,4,0,9,poll
2026-05-01T20:46:10.043Z,2820.1,OPEN,OPEN,45435,28201,0.5,0.0,,,,,heartbeat
2026-05-01T20:46:10.109Z,2820.1,OPEN,OPEN,45436,28201,0.1,0.1,787,4,0,9,poll
2026-05-01T20:46:20.118Z,2830.1,OPEN,OPEN,45543,28302,0.1,0.0,681,4,0,9,poll
2026-05-01T20:46:30.106Z,2840.1,OPEN,OPEN,45646,28401,0.0,0.1,565,4,0,9,poll
2026-05-01T20:46:40.043Z,2850.1,OPEN,OPEN,45779,28501,0.2,0.0,,,,,heartbeat
2026-05-01T20:46:40.111Z,2850.1,OPEN,OPEN,45779,28501,0.2,0.1,521,4,0,9,poll
2026-05-01T20:46:50.109Z,2860.1,OPEN,OPEN,45864,28601,0.2,0.1,423,4,0,9,poll
2026-05-01T20:47:00.118Z,2870.1,OPEN,OPEN,45961,28701,0.1,0.1,415,3,0,9,poll
2026-05-01T20:47:10.043Z,2880.1,OPEN,OPEN,46088,28801,0.8,0.0,,,,,heartbeat
2026-05-01T20:47:10.111Z,2880.1,OPEN,OPEN,46088,28801,0.8,0.1,489,3,0,9,poll
2026-05-01T20:47:20.111Z,2890.1,OPEN,OPEN,46263,28901,0.2,0.1,558,3,0,9,poll
2026-05-01T20:47:30.111Z,2900.1,OPEN,OPEN,46443,29001,0.0,0.1,646,3,0,9,poll
2026-05-01T20:47:40.043Z,2910.1,OPEN,OPEN,46579,29101,0.2,0.0,,,,,heartbeat
2026-05-01T20:47:40.113Z,2910.1,OPEN,OPEN,46579,29102,0.2,0.0,658,3,0,9,poll
2026-05-01T20:47:50.110Z,2920.1,OPEN,OPEN,46694,29201,0.1,0.1,715,1,0,9,poll
2026-05-01T20:48:00.110Z,2930.1,OPEN,OPEN,46799,29301,0.1,0.1,742,1,0,9,poll
2026-05-01T20:48:10.044Z,2940.1,OPEN,OPEN,46857,29401,0.3,0.0,,,,,heartbeat
2026-05-01T20:48:10.117Z,2940.1,OPEN,OPEN,46859,29402,0.0,0.0,690,1,0,9,poll
2026-05-01T20:48:20.115Z,2950.1,OPEN,OPEN,46941,29502,0.4,0.0,632,1,0,9,poll
2026-05-01T20:48:30.116Z,2960.1,OPEN,OPEN,46954,29602,0.4,0.0,471,1,0,9,poll
2026-05-01T20:48:40.043Z,2970.1,OPEN,OPEN,46980,29701,0.8,0.0,,,,,heartbeat
2026-05-01T20:48:40.122Z,2970.1,OPEN,OPEN,46980,29702,0.8,0.0,374,1,0,9,poll
2026-05-01T20:48:50.125Z,2980.1,OPEN,OPEN,46992,29802,0.8,0.0,276,1,0,9,poll
2026-05-01T20:49:00.113Z,2990.1,OPEN,OPEN,47098,29902,0.1,0.0,269,2,0,9,poll
2026-05-01T20:49:10.044Z,3000.1,OPEN,OPEN,47148,30001,0.8,0.0,,,,,heartbeat
2026-05-01T20:49:10.115Z,3000.1,OPEN,OPEN,47148,30002,0.8,0.0,247,2,0,9,poll
2026-05-01T20:49:20.114Z,3010.1,OPEN,OPEN,47173,30102,0.8,0.0,171,2,0,9,poll
2026-05-01T20:49:30.115Z,3020.1,OPEN,OPEN,47233,30202,0.8,0.0,213,2,0,9,poll
2026-05-01T20:49:40.044Z,3030.1,OPEN,OPEN,47256,30301,0.8,0.0,,,,,heartbeat
2026-05-01T20:49:40.116Z,3030.1,OPEN,OPEN,47256,30302,0.8,0.0,197,2,0,9,poll
2026-05-01T20:49:50.123Z,3040.1,OPEN,OPEN,47301,30402,0.1,0.0,217,3,0,9,poll
2026-05-01T20:50:00.121Z,3050.1,OPEN,OPEN,47373,30502,0.7,0.0,170,2,0,9,poll
2026-05-01T20:50:10.045Z,3060.1,OPEN,OPEN,47435,30601,0.1,0.0,,,,,heartbeat
2026-05-01T20:50:10.118Z,3060.1,OPEN,OPEN,47435,30602,0.2,0.0,172,2,0,9,poll
2026-05-01T20:50:20.126Z,3070.1,OPEN,OPEN,47472,30702,0.8,0.0,189,2,0,9,poll
2026-05-01T20:50:30.121Z,3080.1,OPEN,OPEN,47509,30802,0.1,0.0,153,2,0,9,poll
2026-05-01T20:50:40.046Z,3090.1,OPEN,OPEN,47574,30901,0.1,0.0,,,,,heartbeat
2026-05-01T20:50:40.118Z,3090.1,OPEN,OPEN,47574,30902,0.2,0.0,207,2,0,9,poll
2026-05-01T20:50:50.135Z,3100.1,OPEN,OPEN,47619,31002,0.1,0.0,221,2,0,9,poll
2026-05-01T20:51:00.121Z,3110.1,OPEN,OPEN,47661,31102,0.3,0.0,194,2,0,9,poll
2026-05-01T20:51:10.045Z,3120.1,OPEN,OPEN,47691,31201,0.8,0.0,,,,,heartbeat
2026-05-01T20:51:10.118Z,3120.1,OPEN,OPEN,47691,31202,0.8,0.0,170,1,0,9,poll
2026-05-01T20:51:20.119Z,3130.1,OPEN,OPEN,47716,31302,0.7,0.0,163,1,0,9,poll
2026-05-01T20:51:30.128Z,3140.1,OPEN,OPEN,47746,31402,0.2,0.0,177,1,0,9,poll
2026-05-01T20:51:40.046Z,3150.1,OPEN,OPEN,47773,31501,1.9,0.0,,,,,heartbeat
2026-05-01T20:51:40.122Z,3150.1,OPEN,OPEN,47773,31502,2.0,0.0,146,1,0,9,poll
2026-05-01T20:51:50.122Z,3160.1,OPEN,OPEN,47808,31602,0.5,0.0,138,2,0,9,poll
2026-05-01T20:52:00.122Z,3170.1,OPEN,OPEN,47856,31702,0.7,0.0,151,2,0,9,poll
2026-05-01T20:52:10.047Z,3180.1,OPEN,OPEN,47912,31801,0.7,0.0,,,,,heartbeat
2026-05-01T20:52:10.122Z,3180.1,OPEN,OPEN,47914,31802,0.0,0.0,169,3,0,9,poll
2026-05-01T20:52:20.123Z,3190.1,OPEN,OPEN,48039,31902,0.1,0.0,258,3,0,9,poll
2026-05-01T20:52:30.126Z,3200.1,OPEN,OPEN,48223,32002,0.0,0.0,397,3,0,9,poll
2026-05-01T20:52:40.047Z,3210.1,OPEN,OPEN,48451,32101,0.0,0.0,,,,,heartbeat
2026-05-01T20:52:40.127Z,3210.1,OPEN,OPEN,48453,32102,0.0,0.0,587,3,0,9,poll
2026-05-01T20:52:50.140Z,3220.2,OPEN,OPEN,48654,32202,0.1,0.0,757,3,0,9,poll
2026-05-01T20:53:00.125Z,3230.1,OPEN,OPEN,48725,32302,0.6,0.0,777,3,0,9,poll
2026-05-01T20:53:10.047Z,3240.1,OPEN,OPEN,48801,32401,0.5,0.0,,,,,heartbeat
2026-05-01T20:53:10.124Z,3240.1,OPEN,OPEN,48802,32402,0.1,0.0,800,3,0,9,poll
2026-05-01T20:53:20.124Z,3250.1,OPEN,OPEN,48943,32502,0.2,0.0,818,3,0,9,poll
2026-05-01T20:53:30.125Z,3260.1,OPEN,OPEN,49043,32602,0.0,0.0,737,3,0,9,poll
2026-05-01T20:53:40.047Z,3270.1,OPEN,OPEN,49261,32701,0.1,0.0,,,,,heartbeat
2026-05-01T20:53:40.124Z,3270.1,OPEN,OPEN,49265,32702,0.0,0.0,725,3,0,9,poll
2026-05-01T20:53:50.154Z,3280.2,OPEN,OPEN,49502,32802,0.0,0.0,757,3,0,9,poll
2026-05-01T20:54:00.126Z,3290.1,OPEN,OPEN,49796,32902,0.3,0.0,1005,4,0,9,poll
2026-05-01T20:54:10.047Z,3300.1,OPEN,OPEN,50016,33001,0.3,0.0,,,,,heartbeat
2026-05-01T20:54:10.126Z,3300.1,OPEN,OPEN,50018,33002,0.0,0.0,1153,4,0,9,poll
2026-05-01T20:54:20.130Z,3310.1,OPEN,OPEN,50222,33102,0.0,0.0,1219,4,0,9,poll
2026-05-01T20:54:30.130Z,3320.1,OPEN,OPEN,50388,33202,0.0,0.0,1280,4,0,9,poll
2026-05-01T20:54:40.048Z,3330.1,OPEN,OPEN,50544,33301,0.1,0.0,,,,,heartbeat
2026-05-01T20:54:40.125Z,3330.1,OPEN,OPEN,50546,33302,0.0,0.0,1205,4,0,9,poll
2026-05-01T20:54:50.128Z,3340.1,OPEN,OPEN,50711,33402,0.1,0.0,1112,4,0,9,poll
2026-05-01T20:55:00.131Z,3350.1,OPEN,OPEN,50881,33502,0.2,0.0,952,4,0,9,poll
2026-05-01T20:55:10.049Z,3360.1,OPEN,OPEN,50997,33601,0.5,0.0,,,,,heartbeat
2026-05-01T20:55:10.127Z,3360.1,OPEN,OPEN,50999,33602,0.0,0.0,850,3,0,9,poll
2026-05-01T20:55:20.141Z,3370.2,OPEN,OPEN,51125,33702,0.0,0.0,768,3,0,9,poll
2026-05-01T20:55:30.132Z,3380.1,OPEN,OPEN,51254,33802,0.1,0.0,738,2,0,9,poll
2026-05-01T20:55:40.050Z,3390.1,OPEN,OPEN,51377,33901,0.2,0.0,,,,,heartbeat
2026-05-01T20:55:40.130Z,3390.1,OPEN,OPEN,51377,33902,0.3,0.0,720,2,0,9,poll
2026-05-01T20:55:50.133Z,3400.1,OPEN,OPEN,51472,34002,0.1,0.0,666,3,0,9,poll
2026-05-01T20:56:00.137Z,3410.1,OPEN,OPEN,51525,34102,0.2,0.0,556,3,0,9,poll
2026-05-01T20:56:10.050Z,3420.1,OPEN,OPEN,51595,34201,0.0,0.0,,,,,heartbeat
2026-05-01T20:56:10.132Z,3420.1,OPEN,OPEN,51597,34202,0.0,0.0,485,3,0,9,poll
2026-05-01T20:56:20.135Z,3430.1,OPEN,OPEN,51699,34302,0.1,0.0,459,4,0,9,poll
2026-05-01T20:56:30.136Z,3440.1,OPEN,OPEN,51794,34402,0.1,0.0,405,4,0,9,poll
2026-05-01T20:56:40.051Z,3450.1,OPEN,OPEN,51899,34501,0.1,0.0,,,,,heartbeat
2026-05-01T20:56:40.138Z,3450.2,OPEN,OPEN,51899,34502,0.2,0.0,373,4,0,9,poll
2026-05-01T20:56:50.136Z,3460.1,OPEN,OPEN,51993,34602,0.4,0.0,348,5,0,9,poll
2026-05-01T20:57:00.135Z,3470.1,OPEN,OPEN,52162,34702,0.2,0.0,443,5,0,9,poll
2026-05-01T20:57:10.051Z,3480.1,OPEN,OPEN,52358,34801,0.1,0.0,,,,,heartbeat
2026-05-01T20:57:10.140Z,3480.2,OPEN,OPEN,52360,34802,0.0,0.0,566,5,0,9,poll
2026-05-01T20:57:20.139Z,3490.2,OPEN,OPEN,52600,34902,0.0,0.0,678,4,0,9,poll
2026-05-01T20:57:30.138Z,3500.2,OPEN,OPEN,52820,35002,0.0,0.0,814,4,0,9,poll
2026-05-01T20:57:40.052Z,3510.1,OPEN,OPEN,53024,35101,0.1,0.0,,,,,heartbeat
2026-05-01T20:57:40.143Z,3510.2,OPEN,OPEN,53026,35102,0.1,0.0,912,4,0,9,poll
2026-05-01T20:57:50.142Z,3520.2,OPEN,OPEN,53249,35202,0.0,0.0,1063,3,0,9,poll
2026-05-01T20:58:00.139Z,3530.2,OPEN,OPEN,53462,35302,0.0,0.0,1118,3,0,9,poll
2026-05-01T20:58:10.053Z,3540.1,OPEN,OPEN,53649,35401,0.2,0.0,,,,,heartbeat
2026-05-01T20:58:10.145Z,3540.2,OPEN,OPEN,53651,35402,0.0,0.0,1146,3,0,9,poll
2026-05-01T20:58:20.154Z,3550.2,OPEN,OPEN,53841,35502,0.0,0.0,1122,4,0,9,poll
2026-05-01T20:58:30.143Z,3560.2,OPEN,OPEN,54076,35602,0.0,0.0,1138,4,0,9,poll
2026-05-01T20:58:40.053Z,3570.1,OPEN,OPEN,54274,35701,0.2,0.0,,,,,heartbeat
2026-05-01T20:58:40.149Z,3570.2,OPEN,OPEN,54276,35702,0.0,0.0,1134,5,0,9,poll
2026-05-01T20:58:50.146Z,3580.2,OPEN,OPEN,54473,35802,0.2,0.0,1080,5,0,9,poll
2026-05-01T20:59:00.145Z,3590.2,OPEN,OPEN,54651,35902,0.1,0.0,1046,4,0,9,poll
2026-05-01T20:59:10.014Z,3600.0,OPEN,OPEN,54815,36001,0.0,0.0,,,,,shutdown
2026-05-01T20:59:10.017Z,3600.0,CLOSED,CLOSING,54815,36001,0.0,0.0,,,,,traffic_error
2026-05-01T20:59:10.017Z,3600.0,CLOSED,CLOSING,54815,36001,0.0,0.0,,,,,traffic_close_code=1006
