iso,elapsed_s,client_id,event,state,msgs_total,silent_s
2026-05-01T20:37:05.657Z,1500.1,4,heartbeat,OPEN,27376,0.4
2026-05-01T20:37:05.657Z,1500.1,5,heartbeat,OPEN,27376,0.4
2026-05-01T20:37:05.657Z,1500.1,6,heartbeat,OPEN,27376,0.4
2026-05-01T20:37:05.657Z,1500.1,7,heartbeat,OPEN,27376,0.4
2026-05-01T20:37:35.657Z,1530.1,0,heartbeat,OPEN,27713,0.3
2026-05-01T20:37:35.657Z,1530.1,1,heartbeat,OPEN,27713,0.3
2026-05-01T20:37:35.658Z,1530.1,2,heartbeat,OPEN,27713,0.3
2026-05-01T20:37:35.658Z,1530.1,3,heartbeat,OPEN,27713,0.3
2026-05-01T20:37:35.658Z,1530.1,4,heartbeat,OPEN,27713,0.3
2026-05-01T20:37:35.658Z,1530.1,5,heartbeat,OPEN,27713,0.3
2026-05-01T20:37:35.658Z,1530.1,6,heartbeat,OPEN,27713,0.3
2026-05-01T20:37:35.658Z,1530.1,7,heartbeat,OPEN,27713,0.3
2026-05-01T20:38:05.658Z,1560.1,0,heartbeat,OPEN,28028,0.0
2026-05-01T20:38:05.658Z,1560.1,1,heartbeat,OPEN,28028,0.0
2026-05-01T20:38:05.658Z,1560.1,2,heartbeat,OPEN,28028,0.0
2026-05-01T20:38:05.658Z,1560.1,3,heartbeat,OPEN,28028,0.0
2026-05-01T20:38:05.659Z,1560.1,4,heartbeat,OPEN,28028,0.0
2026-05-01T20:38:05.659Z,1560.1,5,heartbeat,OPEN,28028,0.0
2026-05-01T20:38:05.659Z,1560.1,6,heartbeat,OPEN,28028,0.0
2026-05-01T20:38:05.659Z,1560.1,7,heartbeat,OPEN,28028,0.0
2026-05-01T20:38:35.661Z,1590.1,0,heartbeat,OPEN,28314,0.3
2026-05-01T20:38:35.661Z,1590.1,1,heartbeat,OPEN,28314,0.3
2026-05-01T20:38:35.661Z,1590.1,2,heartbeat,OPEN,28314,0.3
2026-05-01T20:38:35.661Z,1590.1,3,heartbeat,OPEN,28314,0.3
2026-05-01T20:38:35.661Z,1590.1,4,heartbeat,OPEN,28314,0.3
2026-05-01T20:38:35.661Z,1590.1,5,heartbeat,OPEN,28314,0.3
2026-05-01T20:38:35.661Z,1590.1,6,heartbeat,OPEN,28314,0.3
2026-05-01T20:38:35.661Z,1590.1,7,heartbeat,OPEN,28314,0.3
2026-05-01T20:39:05.661Z,1620.1,0,heartbeat,OPEN,28615,0.1
2026-05-01T20:39:05.661Z,1620.1,1,heartbeat,OPEN,28615,0.1
2026-05-01T20:39:05.661Z,1620.1,2,heartbeat,OPEN,28615,0.1
2026-05-01T20:39:05.661Z,1620.1,3,heartbeat,OPEN,28615,0.1
2026-05-01T20:39:05.661Z,1620.1,4,heartbeat,OPEN,28615,0.1
2026-05-01T20:39:05.661Z,1620.1,5,heartbeat,OPEN,28615,0.1
2026-05-01T20:39:05.661Z,1620.1,6,heartbeat,OPEN,28615,0.1
2026-05-01T20:39:05.661Z,1620.1,7,heartbeat,OPEN,28615,0.1
2026-05-01T20:39:35.664Z,1650.1,0,heartbeat,OPEN,28875,0.4
2026-05-01T20:39:35.664Z,1650.1,1,heartbeat,OPEN,28875,0.4
2026-05-01T20:39:35.664Z,1650.1,2,heartbeat,OPEN,28875,0.4
2026-05-01T20:39:35.664Z,1650.1,3,heartbeat,OPEN,28875,0.4
2026-05-01T20:39:35.664Z,1650.1,4,heartbeat,OPEN,28875,0.4
2026-05-01T20:39:35.664Z,1650.1,5,heartbeat,OPEN,28875,0.4
2026-05-01T20:39:35.664Z,1650.1,6,heartbeat,OPEN,28875,0.4
2026-05-01T20:39:35.664Z,1650.1,7,heartbeat,OPEN,28875,0.4
2026-05-01T20:40:05.664Z,1680.1,0,heartbeat,OPEN,29051,0.4
2026-05-01T20:40:05.664Z,1680.1,1,heartbeat,OPEN,29051,0.4
2026-05-01T20:40:05.664Z,1680.1,2,heartbeat,OPEN,29051,0.4
2026-05-01T20:40:05.664Z,1680.1,3,heartbeat,OPEN,29051,0.4
2026-05-01T20:40:05.664Z,1680.1,4,heartbeat,OPEN,29051,0.4
2026-05-01T20:40:05.664Z,1680.1,5,heartbeat,OPEN,29051,0.4
2026-05-01T20:40:05.664Z,1680.1,6,heartbeat,OPEN,29051,0.4
2026-05-01T20:40:05.664Z,1680.1,7,heartbeat,OPEN,29051,0.4
2026-05-01T20:40:35.667Z,1710.1,0,heartbeat,OPEN,29197,0.4
2026-05-01T20:40:35.667Z,1710.1,1,heartbeat,OPEN,29197,0.4
2026-05-01T20:40:35.667Z,1710.1,2,heartbeat,OPEN,29197,0.4
2026-05-01T20:40:35.667Z,1710.1,3,heartbeat,OPEN,29197,0.4
2026-05-01T20:40:35.667Z,1710.1,4,heartbeat,OPEN,29197,0.4
2026-05-01T20:40:35.667Z,1710.1,5,heartbeat,OPEN,29197,0.4
2026-05-01T20:40:35.667Z,1710.1,6,heartbeat,OPEN,29197,0.4
2026-05-01T20:40:35.667Z,1710.1,7,heartbeat,OPEN,29197,0.4
2026-05-01T20:41:05.668Z,1740.1,0,heartbeat,OPEN,29277,0.4
2026-05-01T20:41:05.668Z,1740.1,1,heartbeat,OPEN,29277,0.4
2026-05-01T20:41:05.668Z,1740.1,2,heartbeat,OPEN,29277,0.4
2026-05-01T20:41:05.668Z,1740.1,3,heartbeat,OPEN,29277,0.4
2026-05-01T20:41:05.668Z,1740.1,4,heartbeat,OPEN,29277,0.4
2026-05-01T20:41:05.668Z,1740.1,5,heartbeat,OPEN,29277,0.4
2026-05-01T20:41:05.668Z,1740.1,6,heartbeat,OPEN,29277,0.4
2026-05-01T20:41:05.668Z,1740.1,7,heartbeat,OPEN,29277,0.4
2026-05-01T20:41:35.669Z,1770.1,0,heartbeat,OPEN,29470,0.4
2026-05-01T20:41:35.669Z,1770.1,1,heartbeat,OPEN,29470,0.4
2026-05-01T20:41:35.669Z,1770.1,2,heartbeat,OPEN,29470,0.4
2026-05-01T20:41:35.669Z,1770.1,3,heartbeat,OPEN,29470,0.4
2026-05-01T20:41:35.669Z,1770.1,4,heartbeat,OPEN,29470,0.4
2026-05-01T20:41:35.669Z,1770.1,5,heartbeat,OPEN,29470,0.4
2026-05-01T20:41:35.669Z,1770.1,6,heartbeat,OPEN,29470,0.4
2026-05-01T20:41:35.669Z,1770.1,7,heartbeat,OPEN,29470,0.4
2026-05-01T20:42:05.638Z,1800.0,4,error,CLOSED,29722,0.3
2026-05-01T20:42:05.638Z,1800.0,4,close_code=1006,CLOSED,29722,0.3
2026-05-01T20:42:05.638Z,1800.0,5,error,CLOSED,29722,0.3
2026-05-01T20:42:05.638Z,1800.0,5,close_code=1006,CLOSED,29722,0.3
2026-05-01T20:42:05.638Z,1800.0,1,error,CLOSED,29722,0.3
2026-05-01T20:42:05.638Z,1800.0,1,close_code=1006,CLOSED,29722,0.3
2026-05-01T20:42:05.638Z,1800.0,2,error,CLOSED,29722,0.3
2026-05-01T20:42:05.638Z,1800.0,2,close_code=1006,CLOSED,29722,0.3
2026-05-01T20:42:05.638Z,1800.0,3,error,CLOSED,29722,0.3
2026-05-01T20:42:05.638Z,1800.0,3,close_code=1006,CLOSED,29722,0.3
2026-05-01T20:42:05.638Z,1800.0,0,error,CLOSED,29722,0.3
2026-05-01T20:42:05.639Z,1800.0,0,close_code=1006,CLOSED,29722,0.3
2026-05-01T20:42:05.639Z,1800.0,7,error,CLOSED,29722,0.3
2026-05-01T20:42:05.639Z,1800.0,7,close_code=1006,CLOSED,29722,0.3
2026-05-01T20:42:05.639Z,1800.0,6,error,CLOSED,29722,0.3
2026-05-01T20:42:05.639Z,1800.0,6,close_code=1006,CLOSED,29722,0.3
2026-05-01T20:42:05.670Z,1800.1,0,heartbeat,CLOSED,29722,0.4
2026-05-01T20:42:05.671Z,1800.1,1,heartbeat,CLOSED,29722,0.4
2026-05-01T20:42:05.671Z,1800.1,2,heartbeat,CLOSED,29722,0.4
2026-05-01T20:42:05.671Z,1800.1,3,heartbeat,CLOSED,29722,0.4
2026-05-01T20:42:05.671Z,1800.1,4,heartbeat,CLOSED,29722,0.4
2026-05-01T20:42:05.671Z,1800.1,5,heartbeat,CLOSED,29722,0.4
2026-05-01T20:42:05.671Z,1800.1,6,heartbeat,CLOSED,29722,0.4
2026-05-01T20:42:05.671Z,1800.1,7,heartbeat,CLOSED,29722,0.4
